,eventID,case concept:name,case REG_DATE,case AMOUNT_REQ,event org:resource,event concept:name,event lifecycle:transition,event time:timestamp,case:concept:name,concept:name,time:timestamp,@@index,@@case_index,ground_truth_activity,ground_truth_time
328,51539607565,173724,2011-01-10 11:52:14.305000+00:00,15000,11000.0,W_Completeren aanvraag,START,2011-01-10 15:12:31.862000+00:00,173724,W_Completeren aanvraag,2011-01-10 15:12:31.862000+00:00,328,12,W_Completeren aanvraag,2011-01-10 15:15:17.707000+00:00
329,51539607566,173724,2011-01-10 11:52:14.305000+00:00,15000,11000.0,W_Completeren aanvraag,COMPLETE,2011-01-10 15:15:17.707000+00:00,173724,W_Completeren aanvraag,2011-01-10 15:15:17.707000+00:00,329,12,W_Completeren aanvraag,2011-03-10 11:31:38.846000+00:00
330,51539607567,173724,2011-01-10 11:52:14.305000+00:00,15000,,W_Completeren aanvraag,START,2011-03-10 11:31:38.846000+00:00,173724,W_Completeren aanvraag,2011-03-10 11:31:38.846000+00:00,330,12,W_Completeren aanvraag,2011-03-10 11:33:42.129000+00:00
331,51539607568,173724,2011-01-10 11:52:14.305000+00:00,15000,,W_Completeren aanvraag,COMPLETE,2011-03-10 11:33:42.129000+00:00,173724,W_Completeren aanvraag,2011-03-10 11:33:42.129000+00:00,331,12,W_Completeren aanvraag,2011-03-10 15:37:41.290000+00:00
332,51539607569,173724,2011-01-10 11:52:14.305000+00:00,15000,11201.0,W_Completeren aanvraag,START,2011-03-10 15:37:41.290000+00:00,173724,W_Completeren aanvraag,2011-03-10 15:37:41.290000+00:00,332,12,A_DECLINED,2011-03-10 15:48:17.469000+00:00
333,51539607570,173724,2011-01-10 11:52:14.305000+00:00,15000,11201.0,A_DECLINED,COMPLETE,2011-03-10 15:48:17.469000+00:00,173724,A_DECLINED,2011-03-10 15:48:17.469000+00:00,333,12,W_Completeren aanvraag,2011-03-10 15:48:20.505000+00:00
334,51539607571,173724,2011-01-10 11:52:14.305000+00:00,15000,11201.0,W_Completeren aanvraag,COMPLETE,2011-03-10 15:48:20.505000+00:00,173724,W_Completeren aanvraag,2011-03-10 15:48:20.505000+00:00,334,12,N\A,N\A
335,55834574848,173727,2011-01-10 12:08:46.663000+00:00,10000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 12:08:46.663000+00:00,173727,A_SUBMITTED,2011-01-10 12:08:46.663000+00:00,335,13,A_PARTLYSUBMITTED,2011-01-10 12:08:46.803000+00:00
336,55834574849,173727,2011-01-10 12:08:46.663000+00:00,10000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 12:08:46.803000+00:00,173727,A_PARTLYSUBMITTED,2011-01-10 12:08:46.803000+00:00,336,13,A_DECLINED,2011-01-10 12:09:30.362000+00:00
337,55834574850,173727,2011-01-10 12:08:46.663000+00:00,10000,112.0,A_DECLINED,COMPLETE,2011-01-10 12:09:30.362000+00:00,173727,A_DECLINED,2011-01-10 12:09:30.362000+00:00,337,13,N\A,N\A
338,60129542144,173730,2011-01-10 12:36:08.943000+00:00,15000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 12:36:08.943000+00:00,173730,A_SUBMITTED,2011-01-10 12:36:08.943000+00:00,338,14,A_PARTLYSUBMITTED,2011-01-10 12:36:09.207000+00:00
339,60129542145,173730,2011-01-10 12:36:08.943000+00:00,15000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 12:36:09.207000+00:00,173730,A_PARTLYSUBMITTED,2011-01-10 12:36:09.207000+00:00,339,14,A_PREACCEPTED,2011-01-10 12:36:59.265000+00:00
340,60129542146,173730,2011-01-10 12:36:08.943000+00:00,15000,112.0,A_PREACCEPTED,COMPLETE,2011-01-10 12:36:59.265000+00:00,173730,A_PREACCEPTED,2011-01-10 12:36:59.265000+00:00,340,14,W_Completeren aanvraag,2011-01-10 12:36:59.652000+00:00
341,60129542147,173730,2011-01-10 12:36:08.943000+00:00,15000,112.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 12:36:59.652000+00:00,173730,W_Completeren aanvraag,2011-01-10 12:36:59.652000+00:00,341,14,W_Completeren aanvraag,2011-01-10 13:52:49.258000+00:00
342,60129542148,173730,2011-01-10 12:36:08.943000+00:00,15000,10912.0,W_Completeren aanvraag,START,2011-01-10 13:52:49.258000+00:00,173730,W_Completeren aanvraag,2011-01-10 13:52:49.258000+00:00,342,14,W_Completeren aanvraag,2011-01-10 13:55:31.990000+00:00
343,60129542149,173730,2011-01-10 12:36:08.943000+00:00,15000,10912.0,W_Completeren aanvraag,COMPLETE,2011-01-10 13:55:31.990000+00:00,173730,W_Completeren aanvraag,2011-01-10 13:55:31.990000+00:00,343,14,W_Completeren aanvraag,2011-01-10 15:14:58.530000+00:00
344,60129542150,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,W_Completeren aanvraag,START,2011-01-10 15:14:58.530000+00:00,173730,W_Completeren aanvraag,2011-01-10 15:14:58.530000+00:00,344,14,W_Completeren aanvraag,2011-01-10 15:15:12.440000+00:00
345,60129542151,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,W_Completeren aanvraag,COMPLETE,2011-01-10 15:15:12.440000+00:00,173730,W_Completeren aanvraag,2011-01-10 15:15:12.440000+00:00,345,14,W_Completeren aanvraag,2011-01-10 15:15:21.163000+00:00
346,60129542152,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,W_Completeren aanvraag,START,2011-01-10 15:15:21.163000+00:00,173730,W_Completeren aanvraag,2011-01-10 15:15:21.163000+00:00,346,14,W_Completeren aanvraag,2011-01-10 15:31:19.388000+00:00
347,60129542153,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,W_Completeren aanvraag,COMPLETE,2011-01-10 15:31:19.388000+00:00,173730,W_Completeren aanvraag,2011-01-10 15:31:19.388000+00:00,347,14,W_Completeren aanvraag,2011-01-10 15:31:39.115000+00:00
348,60129542154,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,W_Completeren aanvraag,START,2011-01-10 15:31:39.115000+00:00,173730,W_Completeren aanvraag,2011-01-10 15:31:39.115000+00:00,348,14,A_ACCEPTED,2011-01-10 15:36:06.372000+00:00
349,60129542155,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,A_ACCEPTED,COMPLETE,2011-01-10 15:36:06.372000+00:00,173730,A_ACCEPTED,2011-01-10 15:36:06.372000+00:00,349,14,O_SELECTED,2011-01-10 15:40:08.254000+00:00
350,60129542156,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,O_SELECTED,COMPLETE,2011-01-10 15:40:08.254000+00:00,173730,O_SELECTED,2011-01-10 15:40:08.254000+00:00,350,14,A_FINALIZED,2011-01-10 15:40:08.255000+00:00
351,60129542157,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,A_FINALIZED,COMPLETE,2011-01-10 15:40:08.255000+00:00,173730,A_FINALIZED,2011-01-10 15:40:08.255000+00:00,351,14,O_CREATED,2011-01-10 15:40:09.986000+00:00
352,60129542158,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,O_CREATED,COMPLETE,2011-01-10 15:40:09.986000+00:00,173730,O_CREATED,2011-01-10 15:40:09.986000+00:00,352,14,O_SENT,2011-01-10 15:40:10.012000+00:00
353,60129542159,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,O_SENT,COMPLETE,2011-01-10 15:40:10.012000+00:00,173730,O_SENT,2011-01-10 15:40:10.012000+00:00,353,14,W_Nabellen offertes,2011-01-10 15:40:10.083000+00:00
354,60129542160,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,W_Nabellen offertes,SCHEDULE,2011-01-10 15:40:10.083000+00:00,173730,W_Nabellen offertes,2011-01-10 15:40:10.083000+00:00,354,14,W_Completeren aanvraag,2011-01-10 15:40:12.281000+00:00
355,60129542161,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,W_Completeren aanvraag,COMPLETE,2011-01-10 15:40:12.281000+00:00,173730,W_Completeren aanvraag,2011-01-10 15:40:12.281000+00:00,355,14,W_Nabellen offertes,2011-01-10 15:43:00.152000+00:00
356,60129542162,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,W_Nabellen offertes,START,2011-01-10 15:43:00.152000+00:00,173730,W_Nabellen offertes,2011-01-10 15:43:00.152000+00:00,356,14,W_Nabellen offertes,2011-01-10 15:48:39.764000+00:00
357,60129542163,173730,2011-01-10 12:36:08.943000+00:00,15000,11203.0,W_Nabellen offertes,COMPLETE,2011-01-10 15:48:39.764000+00:00,173730,W_Nabellen offertes,2011-01-10 15:48:39.764000+00:00,357,14,W_Nabellen offertes,2011-08-10 16:16:59.088000+00:00
358,60129542164,173730,2011-01-10 12:36:08.943000+00:00,15000,10913.0,W_Nabellen offertes,START,2011-08-10 16:16:59.088000+00:00,173730,W_Nabellen offertes,2011-08-10 16:16:59.088000+00:00,358,14,W_Nabellen offertes,2011-08-10 16:20:20.579000+00:00
359,60129542165,173730,2011-01-10 12:36:08.943000+00:00,15000,10913.0,W_Nabellen offertes,COMPLETE,2011-08-10 16:20:20.579000+00:00,173730,W_Nabellen offertes,2011-08-10 16:20:20.579000+00:00,359,14,W_Nabellen offertes,2011-10-10 20:47:16.049000+00:00
360,60129542166,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen offertes,START,2011-10-10 20:47:16.049000+00:00,173730,W_Nabellen offertes,2011-10-10 20:47:16.049000+00:00,360,14,W_Nabellen offertes,2011-10-10 20:49:26.790000+00:00
361,60129542167,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen offertes,COMPLETE,2011-10-10 20:49:26.790000+00:00,173730,W_Nabellen offertes,2011-10-10 20:49:26.790000+00:00,361,14,W_Nabellen offertes,2011-10-13 18:34:47.253000+00:00
362,60129542174,173730,2011-01-10 12:36:08.943000+00:00,15000,11180.0,W_Nabellen offertes,START,2011-10-13 18:34:47.253000+00:00,173730,W_Nabellen offertes,2011-10-13 18:34:47.253000+00:00,362,14,W_Nabellen offertes,2011-10-13 18:35:43.994000+00:00
363,60129542175,173730,2011-01-10 12:36:08.943000+00:00,15000,11180.0,W_Nabellen offertes,COMPLETE,2011-10-13 18:35:43.994000+00:00,173730,W_Nabellen offertes,2011-10-13 18:35:43.994000+00:00,363,14,W_Nabellen offertes,2011-10-14 10:20:21.189000+00:00
364,60129542176,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen offertes,START,2011-10-14 10:20:21.189000+00:00,173730,W_Nabellen offertes,2011-10-14 10:20:21.189000+00:00,364,14,O_SENT_BACK,2011-10-14 10:21:08.195000+00:00
365,60129542177,173730,2011-01-10 12:36:08.943000+00:00,15000,11029.0,O_SENT_BACK,COMPLETE,2011-10-14 10:21:08.195000+00:00,173730,O_SENT_BACK,2011-10-14 10:21:08.195000+00:00,365,14,W_Valideren aanvraag,2011-10-14 10:21:08.488000+00:00
366,60129542178,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Valideren aanvraag,SCHEDULE,2011-10-14 10:21:08.488000+00:00,173730,W_Valideren aanvraag,2011-10-14 10:21:08.488000+00:00,366,14,W_Nabellen offertes,2011-10-14 10:21:10.086000+00:00
367,60129542179,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen offertes,COMPLETE,2011-10-14 10:21:10.086000+00:00,173730,W_Nabellen offertes,2011-10-14 10:21:10.086000+00:00,367,14,W_Valideren aanvraag,2011-10-19 12:25:18.775000+00:00
368,60129542180,173730,2011-01-10 12:36:08.943000+00:00,15000,10809.0,W_Valideren aanvraag,START,2011-10-19 12:25:18.775000+00:00,173730,W_Valideren aanvraag,2011-10-19 12:25:18.775000+00:00,368,14,W_Nabellen incomplete dossiers,2011-10-19 13:20:03.327000+00:00
369,60129542181,173730,2011-01-10 12:36:08.943000+00:00,15000,10809.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-19 13:20:03.327000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-19 13:20:03.327000+00:00,369,14,W_Valideren aanvraag,2011-10-19 13:20:05.181000+00:00
370,60129542182,173730,2011-01-10 12:36:08.943000+00:00,15000,10809.0,W_Valideren aanvraag,COMPLETE,2011-10-19 13:20:05.181000+00:00,173730,W_Valideren aanvraag,2011-10-19 13:20:05.181000+00:00,370,14,W_Nabellen incomplete dossiers,2011-10-19 13:23:54.742000+00:00
371,60129542183,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen incomplete dossiers,START,2011-10-19 13:23:54.742000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-19 13:23:54.742000+00:00,371,14,W_Nabellen incomplete dossiers,2011-10-19 13:32:57.273000+00:00
372,60129542184,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 13:32:57.273000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-19 13:32:57.273000+00:00,372,14,W_Nabellen incomplete dossiers,2011-10-19 13:34:34.009000+00:00
373,60129542185,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen incomplete dossiers,START,2011-10-19 13:34:34.009000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-19 13:34:34.009000+00:00,373,14,W_Nabellen incomplete dossiers,2011-10-19 13:36:44.465000+00:00
374,60129542186,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 13:36:44.465000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-19 13:36:44.465000+00:00,374,14,W_Nabellen incomplete dossiers,2011-10-19 18:55:05.396000+00:00
375,60129542187,173730,2011-01-10 12:36:08.943000+00:00,15000,11122.0,W_Nabellen incomplete dossiers,START,2011-10-19 18:55:05.396000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-19 18:55:05.396000+00:00,375,14,W_Nabellen incomplete dossiers,2011-10-19 19:11:47.711000+00:00
376,60129542188,173730,2011-01-10 12:36:08.943000+00:00,15000,11122.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-19 19:11:47.711000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-19 19:11:47.711000+00:00,376,14,W_Nabellen incomplete dossiers,2011-10-20 08:10:10.268000+00:00
377,60129542189,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen incomplete dossiers,START,2011-10-20 08:10:10.268000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 08:10:10.268000+00:00,377,14,W_Valideren aanvraag,2011-10-20 08:10:34.048000+00:00
378,60129542190,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Valideren aanvraag,SCHEDULE,2011-10-20 08:10:34.048000+00:00,173730,W_Valideren aanvraag,2011-10-20 08:10:34.048000+00:00,378,14,W_Nabellen incomplete dossiers,2011-10-20 08:10:36.080000+00:00
379,60129542191,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 08:10:36.080000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 08:10:36.080000+00:00,379,14,W_Valideren aanvraag,2011-10-20 09:37:43.040000+00:00
380,60129542192,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Valideren aanvraag,START,2011-10-20 09:37:43.040000+00:00,173730,W_Valideren aanvraag,2011-10-20 09:37:43.040000+00:00,380,14,W_Nabellen incomplete dossiers,2011-10-20 10:08:54.418000+00:00
381,60129542193,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-20 10:08:54.418000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 10:08:54.418000+00:00,381,14,W_Valideren aanvraag,2011-10-20 10:08:56.355000+00:00
382,60129542194,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Valideren aanvraag,COMPLETE,2011-10-20 10:08:56.355000+00:00,173730,W_Valideren aanvraag,2011-10-20 10:08:56.355000+00:00,382,14,W_Nabellen incomplete dossiers,2011-10-20 10:18:21.411000+00:00
383,60129542195,173730,2011-01-10 12:36:08.943000+00:00,15000,11169.0,W_Nabellen incomplete dossiers,START,2011-10-20 10:18:21.411000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 10:18:21.411000+00:00,383,14,W_Nabellen incomplete dossiers,2011-10-20 10:27:48.591000+00:00
384,60129542196,173730,2011-01-10 12:36:08.943000+00:00,15000,11169.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 10:27:48.591000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 10:27:48.591000+00:00,384,14,W_Nabellen incomplete dossiers,2011-10-20 10:43:25.263000+00:00
385,60129542197,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen incomplete dossiers,START,2011-10-20 10:43:25.263000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 10:43:25.263000+00:00,385,14,W_Valideren aanvraag,2011-10-20 10:45:04.247000+00:00
386,60129542198,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Valideren aanvraag,SCHEDULE,2011-10-20 10:45:04.247000+00:00,173730,W_Valideren aanvraag,2011-10-20 10:45:04.247000+00:00,386,14,W_Nabellen incomplete dossiers,2011-10-20 10:45:06.646000+00:00
387,60129542199,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 10:45:06.646000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 10:45:06.646000+00:00,387,14,W_Valideren aanvraag,2011-10-20 11:55:35.390000+00:00
388,60129542200,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Valideren aanvraag,START,2011-10-20 11:55:35.390000+00:00,173730,W_Valideren aanvraag,2011-10-20 11:55:35.390000+00:00,388,14,W_Nabellen incomplete dossiers,2011-10-20 12:00:44.987000+00:00
389,60129542201,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Nabellen incomplete dossiers,SCHEDULE,2011-10-20 12:00:44.987000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 12:00:44.987000+00:00,389,14,W_Valideren aanvraag,2011-10-20 12:00:47.010000+00:00
390,60129542202,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Valideren aanvraag,COMPLETE,2011-10-20 12:00:47.010000+00:00,173730,W_Valideren aanvraag,2011-10-20 12:00:47.010000+00:00,390,14,W_Nabellen incomplete dossiers,2011-10-20 12:19:37.251000+00:00
391,60129542203,173730,2011-01-10 12:36:08.943000+00:00,15000,11169.0,W_Nabellen incomplete dossiers,START,2011-10-20 12:19:37.251000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 12:19:37.251000+00:00,391,14,W_Nabellen incomplete dossiers,2011-10-20 12:32:33.048000+00:00
392,60129542204,173730,2011-01-10 12:36:08.943000+00:00,15000,11169.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 12:32:33.048000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 12:32:33.048000+00:00,392,14,W_Nabellen incomplete dossiers,2011-10-20 13:51:25.207000+00:00
393,60129542205,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Nabellen incomplete dossiers,START,2011-10-20 13:51:25.207000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 13:51:25.207000+00:00,393,14,W_Nabellen incomplete dossiers,2011-10-20 13:52:22.540000+00:00
394,60129542206,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 13:52:22.540000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 13:52:22.540000+00:00,394,14,W_Nabellen incomplete dossiers,2011-10-20 16:25:05.793000+00:00
395,60129542207,173730,2011-01-10 12:36:08.943000+00:00,15000,11049.0,W_Nabellen incomplete dossiers,START,2011-10-20 16:25:05.793000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 16:25:05.793000+00:00,395,14,W_Valideren aanvraag,2011-10-20 16:25:39.915000+00:00
396,60129542208,173730,2011-01-10 12:36:08.943000+00:00,15000,11049.0,W_Valideren aanvraag,SCHEDULE,2011-10-20 16:25:39.915000+00:00,173730,W_Valideren aanvraag,2011-10-20 16:25:39.915000+00:00,396,14,W_Nabellen incomplete dossiers,2011-10-20 16:25:42.079000+00:00
397,60129542209,173730,2011-01-10 12:36:08.943000+00:00,15000,11049.0,W_Nabellen incomplete dossiers,COMPLETE,2011-10-20 16:25:42.079000+00:00,173730,W_Nabellen incomplete dossiers,2011-10-20 16:25:42.079000+00:00,397,14,W_Valideren aanvraag,2011-10-20 16:55:11.416000+00:00
398,60129542210,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Valideren aanvraag,START,2011-10-20 16:55:11.416000+00:00,173730,W_Valideren aanvraag,2011-10-20 16:55:11.416000+00:00,398,14,W_Valideren aanvraag,2011-10-21 06:15:05.392000+00:00
399,60129542211,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Valideren aanvraag,COMPLETE,2011-10-21 06:15:05.392000+00:00,173730,W_Valideren aanvraag,2011-10-21 06:15:05.392000+00:00,399,14,W_Valideren aanvraag,2011-10-21 09:01:28.362000+00:00
400,60129542212,173730,2011-01-10 12:36:08.943000+00:00,15000,10809.0,W_Valideren aanvraag,START,2011-10-21 09:01:28.362000+00:00,173730,W_Valideren aanvraag,2011-10-21 09:01:28.362000+00:00,400,14,W_Valideren aanvraag,2011-10-21 09:05:10.854000+00:00
401,60129542213,173730,2011-01-10 12:36:08.943000+00:00,15000,10809.0,W_Valideren aanvraag,COMPLETE,2011-10-21 09:05:10.854000+00:00,173730,W_Valideren aanvraag,2011-10-21 09:05:10.854000+00:00,401,14,W_Valideren aanvraag,2011-10-21 09:06:55.307000+00:00
402,60129542214,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Valideren aanvraag,START,2011-10-21 09:06:55.307000+00:00,173730,W_Valideren aanvraag,2011-10-21 09:06:55.307000+00:00,402,14,O_ACCEPTED,2011-10-21 09:08:14.250000+00:00
403,60129542215,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,O_ACCEPTED,COMPLETE,2011-10-21 09:08:14.250000+00:00,173730,O_ACCEPTED,2011-10-21 09:08:14.250000+00:00,403,14,A_ACTIVATED,2011-10-21 09:08:14.251000+00:00
404,60129542216,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,A_ACTIVATED,COMPLETE,2011-10-21 09:08:14.251000+00:00,173730,A_ACTIVATED,2011-10-21 09:08:14.251000+00:00,404,14,A_APPROVED,2011-10-21 09:08:14.251000+00:00
405,60129542218,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,A_APPROVED,COMPLETE,2011-10-21 09:08:14.251000+00:00,173730,A_APPROVED,2011-10-21 09:08:14.251000+00:00,405,14,A_REGISTERED,2011-10-21 09:08:14.251000+00:00
406,60129542217,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,A_REGISTERED,COMPLETE,2011-10-21 09:08:14.251000+00:00,173730,A_REGISTERED,2011-10-21 09:08:14.251000+00:00,406,14,W_Valideren aanvraag,2011-10-21 09:08:21.511000+00:00
407,60129542219,173730,2011-01-10 12:36:08.943000+00:00,15000,10972.0,W_Valideren aanvraag,COMPLETE,2011-10-21 09:08:21.511000+00:00,173730,W_Valideren aanvraag,2011-10-21 09:08:21.511000+00:00,407,14,W_Nabellen offertes,2011-11-10 10:46:18.902000+00:00
408,60129542168,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen offertes,START,2011-11-10 10:46:18.902000+00:00,173730,W_Nabellen offertes,2011-11-10 10:46:18.902000+00:00,408,14,W_Nabellen offertes,2011-11-10 10:47:04.332000+00:00
409,60129542169,173730,2011-01-10 12:36:08.943000+00:00,15000,,W_Nabellen offertes,COMPLETE,2011-11-10 10:47:04.332000+00:00,173730,W_Nabellen offertes,2011-11-10 10:47:04.332000+00:00,409,14,W_Nabellen offertes,2011-11-10 19:54:03.544000+00:00
410,60129542170,173730,2011-01-10 12:36:08.943000+00:00,15000,10863.0,W_Nabellen offertes,START,2011-11-10 19:54:03.544000+00:00,173730,W_Nabellen offertes,2011-11-10 19:54:03.544000+00:00,410,14,W_Nabellen offertes,2011-11-10 19:55:07.690000+00:00
